bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_paṇṇāsa	bjt_vagga	bjt_sutta
an-8-1-5-1	an-8-1-5-1	an-8	26	174	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	saṅkhitta aṭṭhaṅguposatha suttaṃ.
an-8-1-5-2	an-8-1-5-2	an-8	26	178	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	vitthata aṭṭhaṅguposatha suttaṃ
an-8-1-5-3	an-8-1-5-3	an-8	26	186	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	visākhūposatha suttaṃ
an-8-1-5-4	an-8-1-5-4	an-8	26	190	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	vāseṭṭhuposatha suttaṃ
an-8-1-5-5	an-8-1-5-5	an-8	26	192	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	bojjhuposatha suttaṃ
an-8-1-5-6	an-8-1-5-6	an-8	26	198	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	anuruddhamanāpakāyika suttaṃ
an-8-1-5-7	an-8-1-5-7	an-8	26	206	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	visākhamanāpakāyika suttaṃ
an-8-1-5-8	an-8-1-5-8	an-8	26	208	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	nakulamātumanāpakāyika suttaṃ
an-8-1-5-9	an-8-1-5-9	an-8	26	210	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	paṭhamalokavijaya suttaṃ
an-8-1-5-10	an-8-1-5-10	an-8	26	214	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	paṭhamo paṇṇāsako	uposathavaggo	dutiyalokavijaya suttaṃ
an-8-2-6-1	an-8-2-6-1	an-8-2	26	220	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	gotamī suttaṃ
an-8-2-6-2	an-8-2-6-2	an-8-2	26	230	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	bhikkhunovādaka suttaṃ
an-8-2-6-3	an-8-2-6-3	an-8-2	26	232	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	saṅkhitta gotamiyovāda suttaṃ
an-8-2-6-4	an-8-2-6-4	an-8-2	26	234	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	vyagghapajja suttaṃ
an-8-2-6-5	an-8-2-6-5	an-8-2	26	242	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	ujjaya suttaṃ
an-8-2-6-6	an-8-2-6-6	an-8-2	26	250	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	kāmādhivacana suttaṃ
an-8-2-6-7	an-8-2-6-7	an-8-2	26	252	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	paṭhama āhuneyyabhikkhu suttaṃ
an-8-2-6-8	an-8-2-6-8	an-8-2	26	254	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	dutiyāhuneyyabhikkhu suttaṃ
an-8-2-6-9	an-8-2-6-9	an-8-2	26	254	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	paṭhama aṭṭhapuggala suttaṃ
an-8-2-6-10	an-8-2-6-10	an-8-2	26	256	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	gotamīvaggo	dutiya aṭṭhapuggala suttaṃ
an-8-2-7-1	an-8-2-7-1	an-8-2	26	258	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	lābhicchā suttaṃ
an-8-2-7-2	an-8-2-7-2	an-8-2	26	262	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	alaṃ suttaṃ
an-8-2-7-3	an-8-2-7-3	an-8-2	26	268	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	saṅkhittadesita suttaṃ
an-8-2-7-4	an-8-2-7-4	an-8-2	26	274	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	adhidevañāṇadassana suttaṃ
an-8-2-7-5	an-8-2-7-5	an-8-2	26	278	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	abhibhāyatana suttaṃ
an-8-2-7-6	an-8-2-7-6	an-8-2	26	280	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	vimokkha suttaṃ
an-8-2-7-7	an-8-2-7-7	an-8-2	26	282	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	anariyavohāra suttaṃ
an-8-2-7-8	an-8-2-7-8	an-8-2	26	284	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	ariyavohārasuttaṃ
an-8-2-7-9	an-8-2-7-9	an-8-2	26	284	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	parisa suttaṃ
an-8-2-7-10	an-8-2-7-10	an-8-2	26	286	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	cāpālavaggo	bhumicāla suttaṃ
an-8-2-8-1	an-8-2-8-1	an-8-2	26	298	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	paṭhama samantapāsādika suttaṃ
an-8-2-8-2	an-8-2-8-2	an-8-2	26	300	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	dutiya samantapāsādika suttaṃ
an-8-2-8-3	an-8-2-8-3	an-8-2	26	302	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	paṭhama maraṇasati suttaṃ
an-8-2-8-4	an-8-2-8-4	an-8-2	26	310	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	dutiyamaraṇasati suttaṃ
an-8-2-8-5	an-8-2-8-5	an-8-2	26	314	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	paṭhamasampadā suttaṃ
an-8-2-8-6	an-8-2-8-6	an-8-2	26	316	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	dutiya sampadā suttaṃ
an-8-2-8-7	an-8-2-8-7	an-8-2	26	320	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	icchā suttaṃ
an-8-2-8-8	an-8-2-8-8	an-8-2	26	326	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	alaṃ suttaṃ
an-8-2-8-9	an-8-2-8-9	an-8-2	26	330	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	sekhaparihāniya suttaṃ
an-8-2-8-10	an-8-2-8-10	an-8-2	26	332	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	yamakavaggo	kusītārambhavatthu suttaṃ
an-8-2-9-1	an-8-2-9-1	an-8-2	26	340	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	satisampajañña suttaṃ
an-8-2-9-2	an-8-2-9-2	an-8-2	26	342	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	puṇṇiya suttaṃ
an-8-2-9-3	an-8-2-9-3	an-8-2	26	344	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	kiṃmūlaka suttaṃ
an-8-2-9-4	an-8-2-9-4	an-8-2	26	346	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	mahā coraṅga suttaṃ
an-8-2-9-5	an-8-2-9-5	an-8-2	26	346	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	tathāgatādhivacana suttaṃ
an-8-2-9-6	an-8-2-9-6	an-8-2	26	348	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	nāgita suttaṃ
an-8-2-9-7	an-8-2-9-7	an-8-2	26	354	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	pattanikkujjana suttaṃ
an-8-2-9-8	an-8-2-9-8	an-8-2	26	356	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	appasādappasāda suttaṃ
an-8-2-9-9	an-8-2-9-9	an-8-2	26	358	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	paṭisāraṇiyakamma suttaṃ
an-8-2-9-10	an-8-2-9-10	an-8-2	26	358	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sativaggo	tassapāpiyyasikā sammāvattana suttaṃ
an-8-2-11-1	an-8-2-11-1	an-8-2	26	362	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sāmaññavaggo	aṭṭhamaggaṅga suttaṃ
an-8-2-11-2	an-8-2-11-2	an-8-2	26	362	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sāmaññavaggo	aṭṭhaabhibhāyatana suttaṃ
an-8-2-11-3	an-8-2-11-3	an-8-2	26	364	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sāmaññavaggo	aṭṭhavimokkha suttaṃ
an-8-11-4-510	an-8-11-4-510	an-8-2	26	364	0	suttantapiṭake	aṅguttaranikāyo	aṭṭhakanipāto	dutiyo paṇṇāsako	sāmaññavaggo	8. 11. 4-510.
an-9-1-1-1	an-9-1-1-1	an-9	26	366	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	sambodhipakkhiya suttaṃ
an-9-1-1-2	an-9-1-1-2	an-9	26	370	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	nissayasampanna suttaṃ
an-9-1-1-3	an-9-1-1-3	an-9	26	372	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	meghiya suttaṃ
an-9-1-1-4	an-9-1-1-4	an-9	26	378	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	nandaka suttaṃ
an-9-1-1-5	an-9-1-1-5	an-9	26	386	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	balasaṅgahavatthu suttaṃ
an-9-1-1-6	an-9-1-1-6	an-9	26	390	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	sevitabbāsevitabba suttaṃ
an-9-1-1-7	an-9-1-1-7	an-9	26	396	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	sutavāparibbājaka suttaṃ
an-9-1-1-8	an-9-1-1-8	an-9	26	398	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	sajjhaparibbājaka suttaṃ
an-9-1-1-9	an-9-1-1-9	an-9	26	400	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	puggala suttaṃ
an-9-1-1-10	an-9-1-1-10	an-9	26	400	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sambodhivaggo	āhuneyyapuggala suttaṃ
an-9-1-2-1	an-9-1-2-1	an-9	26	402	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	sāriputta sīhanāda suttaṃ
an-9-1-2-2	an-9-1-2-2	an-9	26	410	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	sopādisesa suttaṃ
an-9-1-2-3	an-9-1-2-3	an-9	26	416	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	mahākoṭṭhita suttaṃ
an-9-1-2-4	an-9-1-2-4	an-9	26	422	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	samiddhi suttaṃ
an-9-1-2-5	an-9-1-2-5	an-9	26	424	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	gaṇḍopama suttaṃ
an-9-1-2-6	an-9-1-2-6	an-9	26	426	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	saññā suttaṃ
an-9-1-2-7	an-9-1-2-7	an-9	26	426	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	kulopagamana suttaṃ
an-9-1-2-8	an-9-1-2-8	an-9	26	428	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	navaṅguposatha suttaṃ
an-9-1-2-9	an-9-1-2-9	an-9	26	432	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	devatā suttaṃ
an-9-1-2-10	an-9-1-2-10	an-9	26	434	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sīhanādavaggo	velāma suttaṃ
an-9-1-3-1	an-9-1-3-1	an-9	26	440	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	ṭhāna suttaṃ
an-9-1-3-2	an-9-1-3-2	an-9	26	440	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	khaluṅka suttaṃ
an-9-1-3-3	an-9-1-3-3	an-9	26	448	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	taṇhā mūlaka suttaṃ
an-9-1-3-4	an-9-1-3-4	an-9	26	448	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	sattāvāsa suttaṃ
an-9-1-3-5	an-9-1-3-5	an-9	26	450	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	paññāparicita suttaṃ
an-9-1-3-6	an-9-1-3-6	an-9	26	452	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	silāyūpopama suttaṃ
an-9-1-3-7	an-9-1-3-7	an-9	26	456	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	paṭhamaverabhaya suttaṃ
an-9-1-3-8	an-9-1-3-8	an-9	26	460	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	dutiyaverabhaya suttaṃ
an-9-1-3-9	an-9-1-3-9	an-9	26	462	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	āghātavatthu suttaṃ
an-9-1-3-10	an-9-1-3-10	an-9	26	462	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	āghātapaṭivinaya suttaṃ
an-9-1-3-11	an-9-1-3-11	an-9	26	464	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sattāvāsavaggo	anupubbanirodha suttaṃ
an-9-1-4-1	an-9-1-4-1	an-9	26	466	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	anupubbavihāra suttaṃ
an-9-1-4-2	an-9-1-4-2	an-9	26	468	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	anupubbavihārasamāpatti suttaṃ
an-9-1-4-3	an-9-1-4-3	an-9	26	476	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	nibbānasukha suttaṃ
an-9-1-4-4	an-9-1-4-4	an-9	26	480	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	gāvīupamā suttaṃ
an-9-1-4-5	an-9-1-4-5	an-9	26	488	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	jhānanissaya suttaṃ
an-9-1-4-6	an-9-1-4-6	an-9	26	494	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	ānanda suttaṃ
an-9-1-4-7	an-9-1-4-7	an-9	26	496	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	lokāyatika brāhmaṇa suttaṃ
an-9-1-4-8	an-9-1-4-8	an-9	26	502	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	devāsurasaṅgāma suttaṃ
an-9-1-4-9	an-9-1-4-9	an-9	26	506	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	āraññakanāgopama suttaṃ
an-9-1-4-10	an-9-1-4-10	an-9	26	512	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	mahāvaggo	tapussagahapati suttaṃ
an-9-1-5-1	an-9-1-5-1	an-9	26	532	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	sambādha suttaṃ
an-9-1-5-2	an-9-1-5-2	an-9	26	536	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	kāyasakkhi suttaṃ
an-9-1-5-3	an-9-1-5-3	an-9	26	538	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	paññāvimutti suttaṃ
an-9-1-5-4	an-9-1-5-4	an-9	26	540	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	ubhatobhāgavimutta suttaṃ
an-9-1-5-5	an-9-1-5-5	an-9	26	542	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	sandiṭṭhikadhamma suttaṃ
an-9-1-5-6	an-9-1-5-6	an-9	26	542	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	sandiṭṭhikanibbāna suttaṃ
an-9-1-5-7	an-9-1-5-7	an-9	26	544	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	nibbāna suttaṃ
an-9-1-5-8	an-9-1-5-8	an-9	26	544	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	parinibbāna suttaṃ
an-9-1-5-9	an-9-1-5-9	an-9	26	544	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	tadaṅganibbāna suttaṃ
an-9-1-5-10	an-9-1-5-10	an-9	26	544	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	diṭṭhadhammanibbāna suttaṃ
an-9-2-1-1	an-9-2-1-1	an-9	26	546	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	khema suttaṃ
an-9-2-1-2	an-9-2-1-2	an-9	26	546	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	khemappatta suttaṃ
an-9-2-1-3	an-9-2-1-3	an-9	26	546	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	amata suttaṃ
an-9-2-1-4	an-9-2-1-4	an-9	26	546	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	amatappatta suttaṃ
an-9-2-1-5	an-9-2-1-5	an-9	26	548	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	abhaya suttaṃ
an-9-2-1-6	an-9-2-1-6	an-9	26	548	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	abhayappatta suttaṃ
an-9-2-1-7	an-9-2-1-7	an-9	26	548	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	passaddhi suttaṃ
an-9-2-1-8	an-9-2-1-8	an-9	26	548	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	anupubbapassaddhi suttaṃ
an-9-2-1-9	an-9-2-1-9	an-9	26	548	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	nirodha suttaṃ
an-9-2-1-10	an-9-2-1-10	an-9	26	548	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	anupubba nirodha suttaṃ
an-9-2-1-11	an-9-2-1-11	an-9	26	550	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	khemavaggo	arahattā bhabbābhabbadhamma suttaṃ
an-9-2-2-1	an-9-2-2-1	an-9	26	552	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	sikkhādubbalya satipaṭṭhāna suttaṃ
an-9-2-2-2	an-9-2-2-2	an-9	26	552	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	nīvaraṇa satipaṭṭhāna suttaṃ
an-9-2-2-3	an-9-2-2-3	an-9	26	554	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	kāmaguṇa satipaṭṭhāna suttaṃ
an-9-2-2-4	an-9-2-2-4	an-9	26	554	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	upādānakkhandha satipaṭṭhāna suttaṃ
an-9-2-2-5	an-9-2-2-5	an-9	26	554	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	orambhāgiya satipaṭṭhāna suttaṃ
an-9-2-2-6	an-9-2-2-6	an-9	26	556	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	gati satipaṭṭhāna suttaṃ
an-9-2-2-7	an-9-2-2-7	an-9	26	556	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	macchariya satipaṭṭhāna suttaṃ
an-9-2-2-8	an-9-2-2-8	an-9	26	556	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	uddhambhāgiya satipaṭṭhāna suttaṃ
an-9-2-2-9	an-9-2-2-9	an-9	26	558	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	cetokhila satipaṭṭhāna suttaṃ
an-9-2-2-10	an-9-2-2-10	an-9	26	560	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	satipaṭṭhānavaggo	vinibandha satipaṭṭhāna suttaṃ
an-9-2-3-1	an-9-2-3-1	an-9	26	562	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	sammappadhānavaggo	sikkhādubbalyasammappadhāna suttaṃ
an-9-2-3-10	an-9-2-3-10	an-9	26	564	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	sammappadhānavaggo	vinibandha sammappadhāna suttaṃ
an-9-2-4-1	an-9-2-4-1	an-9	26	566	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	iddhipādavaggo	sikkhādubbalya iddhipāda suttaṃ
an-9-2-4-10	an-9-2-4-10	an-9	26	568	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	iddhipādavaggo	vinibandha iddhipāda suttaṃ
an-9-2-5-1	an-9-2-5-1	an-9	26	570	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	iddhipādavaggo	navasaññā suttaṃ
an-9-2-5-2	an-9-2-5-2	an-9	26	570	0	suttantapiṭake	aṅguttaranikāyo	navakanipāto	dutiyo paṇṇāsako	iddhipādavaggo	jhānasamāpatti suttaṃ
an-10-1-1-1	an-10-1-1-1	an-10	27	2	0	suttantapiṭake	aṅguttaranikāyo	dasakanipāto	paṭhamo paṇṇāsako	ānisaṃsavaggo	kimatthiyasuttaṃ
an-10-1-1-2	an-10-1-1-2	an-10	27	6	0	suttantapiṭake	aṅguttaranikāyo	dasakanipāto	paṭhamo paṇṇāsako	ānisaṃsavaggo	cetanākaraṇīya suttaṃ
an-10-1-1-3	an-10-1-1-3	an-10	27	8	0	suttantapiṭake	aṅguttaranikāyo	dasakanipāto	paṭhamo paṇṇāsako	ānisaṃsavaggo	paṭhama upanisasuttaṃ
an-10-1-1-4	an-10-1-1-4	an-10	27	10	0	suttantapiṭake	aṅguttaranikāyo	dasakanipāto	paṭhamo paṇṇāsako	ānisaṃsavaggo	dutiya upanisasuttaṃ
an-10-1-1-5	an-10-1-1-5	an-10	27	10	0	suttantapiṭake	aṅguttaranikāyo	dasakanipāto	paṭhamo paṇṇāsako	ānisaṃsavaggo	tatiya upanisa suttaṃ
an-10-1-1-6	an-10-1-1-6	an-10	27	14	0	suttantapiṭake	aṅguttaranikāyo	dasakanipāto	paṭhamo paṇṇāsako	ānisaṃsavaggo	samādhi suttaṃ
