edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cleaned	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path	bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta	status
	Aṅguttara Nikāya	AN	AN9.21-31	sattāvāsavagga			an9.1.3.1	Aṅguttaranikāyo	Navakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	3. Sattāvāsavaggo	1. Tiṭhānasuttaṃ	21	3.0197	3.0206	4.0396	4.0408	romn/s0404m2.mul.xml	AN9.21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.8.0.0.0.2.0.m	an9.21	Aṅguttara Nikāya 9.21	3. Sattāvāsavagga	Tiṭhānasutta	In Three Particulars	A comparison of the people of India, of Uttarakuru, and of the heaven of the Thirty-Three.	https://suttacentral.net/an9.21	https://suttacentral.net/an9.21/pli/ms	https://suttacentral.net/an9.21/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an9/an9.21_root-pli-ms.json	an 9. 1. 3. 1.	an-9-1-3-1	an-9	26	440	0	suttantapiṭake	aṅguttaranikāyo	catuttho bhāgo	9. navakanipāto	1. paṭhamo paṇṇāsako	3. sattāvāsavaggo	1. ṭhāna suttaṃ	ok
	Aṅguttara Nikāya	AN	AN9.32-41	mahāvagga 10			an9.1.4.1	Aṅguttaranikāyo	Navakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	4. Mahāvaggo	1. Anupubbavihārasuttaṃ	32	3.0209	3.0218	4.0409	4.0424	romn/s0404m2.mul.xml	AN9.32	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.8.0.0.0.3.0.m	an9.32	Aṅguttara Nikāya 9.32	4. Mahāvagga	Anupubbavihārasutta	Progressive Meditations	Nine progressive meditation states.	https://suttacentral.net/an9.32	https://suttacentral.net/an9.32/pli/ms	https://suttacentral.net/an9.32/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an9/an9.32_root-pli-ms.json	an 9. 1. 4. 1.	an-9-1-4-1	an-9	26	466	0	suttantapiṭake	aṅguttaranikāyo	catuttho bhāgo	9. navakanipāto	1. paṭhamo paṇṇāsako	4. mahāvaggo	1. anupubbavihāra suttaṃ	ok
	Aṅguttara Nikāya	AN	AN9.42-51	sāmaññavagga 3			an9.1.5.1	Aṅguttaranikāyo	Navakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	5. Sāmaññavaggo	1. Sambādhasuttaṃ	42	3.0241	3.0251	4.0448	4.0469	romn/s0404m2.mul.xml	AN9.42	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.8.0.0.0.4.0.m	an9.42	Aṅguttara Nikāya 9.42	5. Sāmaññavagga	Sambādhasutta	Cramped	At Udāyī’s request, Ānanda explains an obscure verse spoken (in SN 2.7) by a deity. The nine progressive meditations are the escape from confinement.	https://suttacentral.net/an9.42	https://suttacentral.net/an9.42/pli/ms	https://suttacentral.net/an9.42/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an9/an9.42_root-pli-ms.json	an 9. 1. 5. 1.	an-9-1-5-1	an-9	26	532	0	suttantapiṭake	aṅguttaranikāyo	catuttho bhāgo	9. navakanipāto	1. paṭhamo paṇṇāsako	5. sāmaññavaggo	1. sambādha suttaṃ	ok
	Aṅguttara Nikāya	AN	AN9.52-62	khemavagga			an9.2.1.1	Aṅguttaranikāyo	Navakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	1. Khemavaggo	1. Khemasuttaṃ	52	3.0247	3.0258	4.0455	4.0476	romn/s0404m2.mul.xml	AN9.52	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.8.0.0.1.0.0.m	an9.52	Aṅguttara Nikāya 9.52	6. Khemavagga	Khemasutta	A Safe Place		https://suttacentral.net/an9.52	https://suttacentral.net/an9.52/pli/ms	https://suttacentral.net/an9.52/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an9/an9.52_root-pli-ms.json	an 9. 2. 1. 1.	an-9-2-1-1	an-9	26	546	0	suttantapiṭake	aṅguttaranikāyo	catuttho bhāgo	9. navakanipāto	2. dutiyo paṇṇāsako	1. khemavaggo	1. khema suttaṃ	ok
	Aṅguttara Nikāya	AN	AN9.63-72	satipaṭṭhānavagga			an9.2.2.1	Aṅguttaranikāyo	Navakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	2. Satipaṭṭhānavaggo	1. Sikkhādubbalyasuttaṃ	63	3.0249	3.0261	4.0457	4.0478	romn/s0404m2.mul.xml	AN9.63	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.8.0.0.1.1.0.m	an9.63	Aṅguttara Nikāya 9.63	7. Satipaṭṭhānavagga	Sikkhādubbalyasutta	Weaknesses in Training and Mindfulness Meditation		https://suttacentral.net/an9.63	https://suttacentral.net/an9.63/pli/ms	https://suttacentral.net/an9.63/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an9/an9.63_root-pli-ms.json	an 9. 2. 2. 1.	an-9-2-2-1	an-9	26	552	0	suttantapiṭake	aṅguttaranikāyo	catuttho bhāgo	9. navakanipāto	2. dutiyo paṇṇāsako	2. satipaṭṭhānavaggo	1. sikkhādubbalya satipaṭṭhāna suttaṃ	ok
	Aṅguttara Nikāya	AN	AN9.73-82	sammappadhānavagga			an9.2.3.1	Aṅguttaranikāyo	Navakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	3. Sammappadhānavaggo	1. Sikkhasuttaṃ	73	3.0253	3.0266	4.0462	4.0483	romn/s0404m2.mul.xml	AN9.73-81	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.8.0.0.1.2.0.m	an9.73	Aṅguttara Nikāya 9.73	8. Sammappadhānavagga	Sikkhasutta	Weaknesses in Training and Effort		https://suttacentral.net/an9.73	https://suttacentral.net/an9.73/pli/ms	https://suttacentral.net/an9.73/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an9/an9.73_root-pli-ms.json	an 9. 2. 3. 1.	an-9-2-3-1	an-9	26	562	0	suttantapiṭake	aṅguttaranikāyo	catuttho bhāgo	9. navakanipāto	2. dutiyo paṇṇāsako	3. sammappadhānavaggo	1. sikkhādubbalyasammappadhāna suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.1-10	ānisaṃsavagga 2			an10.1.1.1	Aṅguttaranikāyo	Dasakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	1. Ānisaṃsavaggo	1. Kimatthiyasuttaṃ	1	3.0257	3.0001	5.0001	5.0001	romn/s0404m3.mul.xml	AN10.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.0.0.0.m	an10.1	Aṅguttara Nikāya 10.1	1. Ānisaṁsavagga	Kimatthiyasutta	What’s the Purpose?	The purpose of ethics, leading step by step to liberation.	https://suttacentral.net/an10.1	https://suttacentral.net/an10.1/pli/ms	https://suttacentral.net/an10.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.1_root-pli-ms.json	an 10. 1. 1. 1.	an-10-1-1-1	an-10	27	2	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	1. paṭhamo paṇṇāsako	1. ānisaṃsavaggo	1. kimatthiyasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.11-20	nāthavagga			an10.1.2.1	Aṅguttaranikāyo	Dasakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	2. Nāthavaggo	1. Senāsanasuttaṃ	11	3.0267	3.0012	5.0014	5.0016	romn/s0404m3.mul.xml	AN10.11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.0.1.0.m	an10.11	Aṅguttara Nikāya 10.11	2. Nāthavagga	Senāsanasutta	Lodgings	Five factors that a mendicant should have, and five factors of a lodging that they should occupy.	https://suttacentral.net/an10.11	https://suttacentral.net/an10.11/pli/ms	https://suttacentral.net/an10.11/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.11_root-pli-ms.json	an 10. 1. 2. 1.	an-10-1-2-1	an-10	27	28	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	1. paṭhamo paṇṇāsako	2. nāthavaggo	1. senāsana suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.21-30	mahāvagga 11			an10.1.3.1	Aṅguttaranikāyo	Dasakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	3. Mahāvaggo	1. Sīhanādasuttaṃ	21	3.0282	3.0028	5.0032	5.0034	romn/s0404m3.mul.xml	AN10.21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.0.2.0.m	an10.21	Aṅguttara Nikāya 10.21	3. Mahāvagga	Sīhanādasutta	The Lion’s Roar	Like a lion, a Realized One roars his preeminence based on ten powers.	https://suttacentral.net/an10.21	https://suttacentral.net/an10.21/pli/ms	https://suttacentral.net/an10.21/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.21_root-pli-ms.json	an 10. 1. 3. 1.	an-10-1-3-1	an-10	27	62	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	1. paṭhamo paṇṇāsako	3. mahāvaggo	1. sīhanāda suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.31-40	upālivagga 1			an10.1.4.1	Aṅguttaranikāyo	Dasakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	4. Upālivaggo	1. Upālisuttaṃ	31	3.0311	3.0057	5.007	5.0074	romn/s0404m3.mul.xml	AN10.31	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.0.3.0.m	an10.31	Aṅguttara Nikāya 10.31	4. Upālivagga	Upālisutta	With Upāli	The Buddha teaches Venerable Upāli the ten reasons for establishing the training rules.	https://suttacentral.net/an10.31	https://suttacentral.net/an10.31/pli/ms	https://suttacentral.net/an10.31/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.31_root-pli-ms.json	an 10. 1. 4. 1.	an-10-1-4-1	an-10	27	124	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	1. paṭhamo paṇṇāsako	4. upālivaggo	1. upāli suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.41-50	akkosavagga			an10.1.5.1	Aṅguttaranikāyo	Dasakanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	5. Akkosavaggo	1. Vivādasuttaṃ	41	3.0316	3.0063	5.0077	5.008	romn/s0404m3.mul.xml	AN10.41	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.0.4.0.m	an10.41	Aṅguttara Nikāya 10.41	5. Akkosavagga	Vivādasutta	Arguments	Ten reasons for disputes in the Saṅgha.	https://suttacentral.net/an10.41	https://suttacentral.net/an10.41/pli/ms	https://suttacentral.net/an10.41/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.41_root-pli-ms.json	an 10. 1. 5. 1.	an-10-1-5-1	an-10	27	138	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	1. paṭhamo paṇṇāsako	5. akkosavaggo	1. vivāda suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.51-60	sacittavagga			an10.2.1.1	Aṅguttaranikāyo	Dasakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	1. Sacittavaggo	1. Sacittasuttaṃ	51	3.0328	3.0076	5.0092	5.0096	romn/s0404m3.mul.xml	AN10.51	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.1.0.0.m	an10.51	Aṅguttara Nikāya 10.51	6. Sacittavagga	Sacittasutta	Your Own Mind	The Buddha teaches that, if you can’t read anyone else’s mind, read your own by regular self-reflection.	https://suttacentral.net/an10.51	https://suttacentral.net/an10.51/pli/ms	https://suttacentral.net/an10.51/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.51_root-pli-ms.json	an 10. 2. 1. 1.	an-10-2-1-1	an-10-2	27	166	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	2. dutiyo paṇṇāsako	1. sacittavaggo	1. sacitta suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.61-70	yamakavagga 3			an10.2.2.1	Aṅguttaranikāyo	Dasakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	2. Yamakavaggo	1. Avijjāsuttaṃ	61	3.0345	3.0093	5.0112	5.012	romn/s0404m3.mul.xml	AN10.61	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.1.1.0.m	an10.61	Aṅguttara Nikāya 10.61	7. Yamakavagga	Avijjāsutta	Ignorance	Even though ignorance has no discernible first point, it still has a cause.	https://suttacentral.net/an10.61	https://suttacentral.net/an10.61/pli/ms	https://suttacentral.net/an10.61/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.61_root-pli-ms.json	an 10. 2. 2. 1.	an-10-2-2-1	an-10-2	27	204	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	2. dutiyo paṇṇāsako	2. yamakavaggo	1. avijjā suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.71-80	ākaṅkhavagga			an10.2.3.1	Aṅguttaranikāyo	Dasakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	3. Ākaṅkhavaggo	1. Ākaṅkhasuttaṃ	71	3.036	3.0108	5.0131	5.0141	romn/s0404m3.mul.xml	AN10.71	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.1.2.0.m	an10.71	Aṅguttara Nikāya 10.71	8. Ākaṅkhavagga	Ākaṅkhasutta	One Might Wish	If a mendicant wishes to attain spiritual heights, they should begin by practicing the code of training rules.	https://suttacentral.net/an10.71	https://suttacentral.net/an10.71/pli/ms	https://suttacentral.net/an10.71/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.71_root-pli-ms.json	an 10. 2. 3. 1.	an-10-2-3-1	an-10-2	27	236	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	2. dutiyo paṇṇāsako	3. ākaṅkhavaggo	1. ākaṅkheyya suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.81-90	theravagga 3			an10.2.4.1	Aṅguttaranikāyo	Dasakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	4. Theravaggo	1. Vāhanasuttaṃ	81	3.0376	3.0125	5.0151	5.0161	romn/s0404m3.mul.xml	AN10.81	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.1.3.0.m	an10.81	Aṅguttara Nikāya 10.81	9. Theravagga	Vāhanasutta	With Bāhuna	Giving up ten things, the Buddha lives free of limits.	https://suttacentral.net/an10.81	https://suttacentral.net/an10.81/pli/ms	https://suttacentral.net/an10.81/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.81_root-pli-ms.json	an 10. 2. 4. 1.	an-10-2-4-1	an-10-2	27	268	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	2. dutiyo paṇṇāsako	4. theravaggo	1. bāhuna suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.91-100	upālivagga 2			an10.2.5.1	Aṅguttaranikāyo	Dasakanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	5. Upālivaggo	1. Kāmabhogīsuttaṃ	91	3.0398	3.0149	5.0176	5.0188	romn/s0404m3.mul.xml	AN10.91	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.1.4.0.m	an10.91	Aṅguttara Nikāya 10.91	10. Upālivagga	Kāmabhogīsutta	Pleasure Seekers	The Buddha teaches Anāthapiṇḍika ten kinds of persons who enjoy sensual pleasures.	https://suttacentral.net/an10.91	https://suttacentral.net/an10.91/pli/ms	https://suttacentral.net/an10.91/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.91_root-pli-ms.json	an 10. 2. 5. 1.	an-10-2-5-1	an-10-2	27	316	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	2. dutiyo paṇṇāsako	5. upālivaggo	1. kāmabhogī suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.101-112	samaṇasaññāvagga			an10.3.1.1	Aṅguttaranikāyo	Dasakanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	1. Samaṇasaññāvaggo	1. Samaṇasaññāsuttaṃ	101	3.0426	3.0178	5.021	5.0224	romn/s0404m3.mul.xml	AN10.101	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.2.0.0.m	an10.101	Aṅguttara Nikāya 10.101	11. Samaṇasaññāvagga	Samaṇasaññāsutta	Perceptions for Ascetics	Three ascetic perceptions lead to seven results.	https://suttacentral.net/an10.101	https://suttacentral.net/an10.101/pli/ms	https://suttacentral.net/an10.101/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.101_root-pli-ms.json	an 10. 3. 1. 1.	an-10-3-1-1	an-10-3	27	378	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	3. tatiyo paṇṇāsako	1. samaṇasaññāvaggo	1. samaṇasaññā suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.113-122	paccorohaṇivagga			an10.3.2.1	Aṅguttaranikāyo	Dasakanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	2. Paccorohaṇivaggo	1. Paṭhamaadhammasuttaṃ	113	3.0436	3.0189	5.0222	5.0238	romn/s0404m3.mul.xml	AN10.113	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.2.1.0.m	an10.113	Aṅguttara Nikāya 10.113	12. Paccorohaṇivagga	Paṭhamaadhammasutta	Bad Principles (1st)	One should understand what is the teaching and what is contrary to the teaching, in brief.	https://suttacentral.net/an10.113	https://suttacentral.net/an10.113/pli/ms	https://suttacentral.net/an10.113/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.113_root-pli-ms.json	an 10. 3. 2. 1.	an-10-3-2-1	an-10-3	27	402	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	3. tatiyo paṇṇāsako	2. paccorohaṇīvaggo	1. paṭhama adhamma suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.123-133	parisuddhavagga			an10.3.3.1	Aṅguttaranikāyo	Dasakanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	3. Parisuddhavaggo	1. Paṭhamasuttaṃ	123	3.045	3.0204	5.0237	5.0255	romn/s0404m3.mul.xml	AN10.123	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.2.2.0.m	an10.123	Aṅguttara Nikāya 10.123	13. Parisuddhavagga	Paṭhamasutta	First		https://suttacentral.net/an10.123	https://suttacentral.net/an10.123/pli/ms	https://suttacentral.net/an10.123/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.123_root-pli-ms.json	an 10. 3. 3. 1.	an-10-3-3-1	an-10-3	27	434	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	3. tatiyo paṇṇāsako	3. parisuddhavaggo	1. paṭhama suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.134-144	sādhuvagga 1			an10.3.4.1	Aṅguttaranikāyo	Dasakanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	4. Sādhuvaggo	1. Sādhusuttaṃ	134	3.0452	3.0207	5.024	5.0258	romn/s0404m3.mul.xml	AN10.134	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.2.3.0.m	an10.134	Aṅguttara Nikāya 10.134	14. Sādhuvagga	Sādhusutta	Good		https://suttacentral.net/an10.134	https://suttacentral.net/an10.134/pli/ms	https://suttacentral.net/an10.134/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.134_root-pli-ms.json	an 10. 3. 4. 1.	an-10-3-4-1	an-10-3	27	440	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	3. tatiyo paṇṇāsako	4. sādhuvaggo	1. sādhu suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.145-154	ariyavagga			an10.3.5.1	Aṅguttaranikāyo	Dasakanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	5. Ariyavaggo	1. Ariyamaggasuttaṃ	145	3.0455	3.0211	5.0244	5.0261	romn/s0404m3.mul.xml	AN10.145	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.2.4.0.m	an10.145	Aṅguttara Nikāya 10.145	15. Ariyavagga	Ariyamaggasutta	The Noble Path		https://suttacentral.net/an10.145	https://suttacentral.net/an10.145/pli/ms	https://suttacentral.net/an10.145/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.145_root-pli-ms.json	an 10. 3. 5. 1.	an-10-3-5-1	an-10-3	27	446	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	3. tatiyo paṇṇāsako	5. ariyavaggo	1. ariyamagga suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.155-156	puggalavagga 4			an10.4.1.1	Aṅguttaranikāyo	Dasakanipātapāḷi	4. Catutthapaṇṇāsakaṃ	1. Puggalavaggo	1. Sevitabbasuttaṃ	155	3.0457	3.0214	5.0247	5.0265	romn/s0404m3.mul.xml	AN10.155	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.3.0.0.m	an10.155	Aṅguttara Nikāya 10.155	16. Puggalavagga	Sevitabbasutta	You Should Associate		https://suttacentral.net/an10.155	https://suttacentral.net/an10.155/pli/ms	https://suttacentral.net/an10.155/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.155_root-pli-ms.json	an 10. 4. 1. 1.	an-10-4-1-1	an-10-4	27	452	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	4. catuttha paṇṇāsako	1. puggalavaggo	1. sevitabba suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.167-177	jāṇussoṇivagga			an10.4.2.1	Aṅguttaranikāyo	Dasakanipātapāḷi	4. Catutthapaṇṇāsakaṃ	2. Jāṇussoṇivaggo	1. Brāhmaṇapaccorohaṇīsuttaṃ	167	3.0459	3.0216	5.0249	5.0267	romn/s0404m3.mul.xml	AN10.167	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.3.1.0.m	an10.167	Aṅguttara Nikāya 10.167	17. Jāṇussoṇivagga	Brāhmaṇapaccorohaṇīsutta	The Brahmin Ceremony of Descent	The Buddha sees Jāṇussoṇī observing the brahmanical ceremony of “descent”. The Buddha teaches his revised version.	https://suttacentral.net/an10.167	https://suttacentral.net/an10.167/pli/ms	https://suttacentral.net/an10.167/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.167_root-pli-ms.json	an 10. 4. 2. 1.	an-10-4-2-1	an-10-4	27	456	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	4. catuttha paṇṇāsako	2. jāṇussoṇi vaggo	1. brāhmaṇa paccorohaṇī suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.178-188	sādhuvagga 2			an10.4.3.1	Aṅguttaranikāyo	Dasakanipātapāḷi	4. Catutthapaṇṇāsakaṃ	3. Sādhuvaggo	1. Sādhusuttaṃ	178	3.0482	3.0241	5.0273	5.0295	romn/s0404m3.mul.xml	AN10.178	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.3.2.0.m	an10.178	Aṅguttara Nikāya 10.178	18. Sādhuvagga	Sādhusutta	Good		https://suttacentral.net/an10.178	https://suttacentral.net/an10.178/pli/ms	https://suttacentral.net/an10.178/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.178_root-pli-ms.json	an 10. 4. 3. 1.	an-10-4-3-1	an-10-4	27	500	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	4. catuttha paṇṇāsako	3. sādhuvaggo	1. sādhu suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.189-198	ariyamaggavagga			an10.4.4.1	Aṅguttaranikāyo	Dasakanipātapāḷi	4. Catutthapaṇṇāsakaṃ	4. Ariyamaggavaggo	1. Ariyamaggasuttaṃ	189	3.0485	3.0245	5.0277	5.0299	romn/s0404m3.mul.xml	AN10.189	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.3.3.0.m	an10.189	Aṅguttara Nikāya 10.189	19. Ariyamaggavagga	Ariyamaggasutta	The Noble Path		https://suttacentral.net/an10.189	https://suttacentral.net/an10.189/pli/ms	https://suttacentral.net/an10.189/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.189_root-pli-ms.json	an 10. 4. 4. 1.	an-10-4-4-1	an-10-4	27	508	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	4. catuttha paṇṇāsako	4. ariyamaggavaggo	1. ariyamagga suttaṃ	ok
	Aṅguttara Nikāya	AN	AN10.199-199	aparapuggalavagga		nasevitabbādisutta	an10.4.5.-	Aṅguttaranikāyo	Dasakanipātapāḷi	4. Catutthapaṇṇāsakaṃ	5. Aparapuggalavaggo	Nasevitabbādisuttāni	199	3.0488	3.0249	5.0281	5.0302	romn/s0404m3.mul.xml	AN10.199	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.3.4.0.m	an10.199-210	Aṅguttara Nikāya 10.199–210	20. Aparapuggalavagga	Nasevitabbādisutta	Should Not Associate, Etc.		https://suttacentral.net/an10.199-210	https://suttacentral.net/an10.199-210/pli/ms	https://suttacentral.net/an10.199-210/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.199-210_root-pli-ms.json	an 10. 4. 5. 1-12.	an-10-4-5-1	an-10-4	27	516	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto	4. catuttha paṇṇāsako	5. aparapuggala vaggo	1. sevitabbādi dvādasa suttāni	ok
	Aṅguttara Nikāya	AN	AN10.211-220	karajakāyavagga			an10.5.1	Aṅguttaranikāyo	Dasakanipātapāḷi	4. Catutthapaṇṇāsakaṃ	1. Karajakāyavaggo	1. Paṭhamanirayasaggasuttaṃ	211	3.0489	3.0251	5.0282	5.0304	romn/s0404m3.mul.xml	AN10.211	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.9.0.0.4.0.0.m	an10.211	Aṅguttara Nikāya 10.211	21. Karajakāyavagga	Paṭhamanirayasaggasutta	Heaven and Hell (1st)	The ten kinds of bad deeds lead you to hell; the ten good deeds to heaven.	https://suttacentral.net/an10.211	https://suttacentral.net/an10.211/pli/ms	https://suttacentral.net/an10.211/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an10/an10.211_root-pli-ms.json	an 10. 5. 1. 1.	an-10-5-1-1	an-10-5	27	520	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	10. dasakanipāto		1. karajakāyavaggo	1. paṭhamaniraya suttaṃ	ok
